,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
60,28.0,0.007,2.0,5.0,0.003,2.0,6.0,0.0022,2.0,9.0
61,29.0,0.0082,2.0,3.0,0.0032,2.0,4.0,0.0021,2.0,10.0
62,30.0,0.0076,2.0,4.0,0.0029,2.0,4.0,0.0019,2.0,8.0
63,31.0,0.0071,2.0,4.0,0.003,2.0,4.0,0.0021,2.0,9.0
64,32.0,0.0069,2.0,4.0,0.0031,2.0,4.0,0.0021,2.0,11.0
65,33.0,0.008,2.0,5.0,0.0034,2.0,5.0,0.0023,2.0,11.0
66,1.0,0.017,2.0,4.0,0.0082,2.0,5.0,0.0053,2.0,11.0
67,2.0,0.0183,2.0,4.0,0.008,2.0,4.0,0.0056,2.0,11.0
68,3.0,0.0175,2.0,4.0,0.0074,2.0,4.0,0.0051,2.0,12.0
69,4.0,0.0145,2.0,4.0,0.0068,2.0,6.0,0.0051,2.0,12.0
70,5.0,0.0157,2.0,4.0,0.0072,2.0,6.0,0.005,2.0,11.0
71,6.0,0.0162,2.0,4.0,0.008,2.0,4.0,0.0052,2.0,12.0
72,7.0,0.018,2.0,4.0,0.0084,2.0,5.0,0.0055,2.0,10.0
73,8.0,0.02,2.0,5.0,0.009,2.0,6.0,0.0063,2.0,14.0
74,9.0,0.0165,2.0,3.0,0.0074,2.0,4.0,0.0051,2.0,10.0
75,10.0,0.0148,2.0,4.0,0.0069,2.0,4.0,0.0051,2.0,9.0
76,11.0,0.0153,2.0,5.0,0.007,2.0,6.0,0.0051,2.0,11.0
77,12.0,0.0178,2.0,5.0,0.0078,2.0,5.0,0.0056,2.0,13.0
78,13.0,0.0162,2.0,4.0,0.008,2.0,6.0,0.0058,2.0,14.0
79,14.0,0.0178,2.0,4.0,0.0083,2.0,5.0,0.0062,2.0,15.0
80,15.0,0.0172,2.0,4.0,0.0078,2.0,6.0,0.005,2.0,14.0
81,16.0,0.0162,2.0,4.0,0.0076,2.0,5.0,0.0052,2.0,10.0
82,17.0,0.0587,2.0,4.0,0.0084,2.0,6.0,0.0058,2.0,12.0
83,18.0,0.0177,2.0,5.0,0.0083,2.0,7.0,0.0059,2.0,16.0
84,19.0,0.0182,2.0,4.0,0.0082,2.0,4.0,0.006,2.0,10.0
85,20.0,0.0171,2.0,4.0,0.0076,2.0,5.0,0.0054,2.0,10.0
86,21.0,0.0161,2.0,4.0,0.0074,2.0,4.0,0.0049,2.0,13.0
87,22.0,0.0153,2.0,4.0,0.0073,2.0,4.0,0.0049,2.0,13.0
88,23.0,0.0143,2.0,4.0,0.0068,2.0,5.0,0.0047,2.0,13.0
89,24.0,0.0181,2.0,4.0,0.0084,2.0,4.0,0.0062,2.0,14.0
90,25.0,0.0182,2.0,4.0,0.0081,2.0,4.0,0.0059,2.0,10.0
91,26.0,0.0197,2.0,5.0,0.0082,2.0,5.0,0.0059,2.0,14.0
92,27.0,0.0166,2.0,5.0,0.0073,2.0,5.0,0.0052,2.0,13.0
93,28.0,0.0143,2.0,5.0,0.0071,2.0,7.0,0.0051,2.0,13.0
94,29.0,0.0157,2.0,4.0,0.0072,2.0,5.0,0.0051,2.0,12.0
95,30.0,0.0168,2.0,4.0,0.0079,2.0,4.0,0.0052,2.0,11.0
96,31.0,0.0166,2.0,4.0,0.0076,2.0,5.0,0.0052,2.0,13.0
97,32.0,0.0164,2.0,5.0,0.0076,2.0,5.0,0.0054,2.0,12.0
98,33.0,0.0158,2.0,5.0,0.007,2.0,5.0,0.0049,2.0,13.0
